,user_id,average_rating,rating_count,rating_std,favorite_category
0,1,3.75,8,1.2817398889233114,B
1,2,3.75,4,1.8929694486000912,D
2,3,4.0,1,0.0,C
3,4,3.2,5,2.04939015319192,D
4,5,3.7142857142857144,7,1.4960264830861913,E
5,6,3.5,4,1.9148542155126764,E
6,7,2.0,4,1.4142135623730951,B
7,8,2.75,4,2.06155281280883,D
8,9,1.5,4,0.5773502691896257,E
9,10,2.75,4,1.2583057392117916,C
10,11,2.0,3,1.0,C
11,12,3.6,5,1.140175425099138,D
12,13,2.2,5,1.7888543819998317,E
13,14,2.1666666666666665,6,0.9831920802501751,B
14,15,3.2,5,1.6431676725154984,E
15,16,3.0,2,1.4142135623730951,C
16,17,2.8,5,1.4832396974191326,B
17,18,4.0,2,0.0,B
18,19,3.0,3,2.0,A
19,20,2.75,4,2.0615528128088303,C
20,21,1.0,2,0.0,D
21,22,3.0,3,2.0,A
22,23,2.5,4,1.2909944487358056,D
23,25,2.5714285714285716,7,1.2724180205607034,A
24,26,3.0,4,1.8257418583505538,D
25,27,3.5,2,0.7071067811865476,A
26,28,3.0,5,1.4142135623730951,E
27,29,3.4,5,1.51657508881031,D
28,30,1.0,1,0.0,A
29,31,4.0,1,0.0,D
30,32,1.0,1,0.0,A
31,33,2.0,3,1.7320508075688772,D
32,34,2.2,5,1.6431676725154982,E
33,35,2.8333333333333335,6,1.4719601443879746,B
34,36,2.5,6,0.8366600265340756,B
35,37,4.0,3,1.7320508075688772,C
36,38,4.0,5,1.224744871391589,E
37,39,2.111111111111111,9,1.2692955176439846,E
38,40,3.5,2,0.7071067811865476,B
39,41,3.0,4,1.4142135623730951,B
40,42,3.0,7,0.8164965809277261,E
41,43,2.5,2,0.7071067811865476,E
42,44,2.8,5,1.3038404810405297,D
43,45,2.0,1,0.0,C
44,46,1.0,4,0.0,D
45,47,2.5714285714285716,7,1.7182493859684491,A
46,48,2.3333333333333335,3,1.5275252316519468,E
47,49,2.75,4,1.707825127659933,C
48,50,4.0,1,0.0,E
49,51,4.0,8,1.0690449676496974,D
50,52,2.6666666666666665,3,1.1547005383792515,A
51,53,2.5,8,1.5118578920369088,C
52,54,2.5,8,1.6035674514745464,E
53,55,2.6,5,1.3416407864998738,C
54,56,3.5,2,2.1213203435596424,D
55,57,3.5,2,2.1213203435596424,A
56,58,3.1666666666666665,6,1.4719601443879746,C
57,59,3.3333333333333335,3,0.5773502691896257,E
58,60,4.0,3,1.0,C
59,61,2.0,3,1.7320508075688772,B
60,62,3.4,5,1.140175425099138,A
61,63,3.625,8,1.407885953173359,B
62,64,1.0,1,0.0,E
63,65,2.6666666666666665,3,2.0816659994661326,B
64,66,1.5,2,0.7071067811865476,D
65,67,3.3333333333333335,3,1.5275252316519468,A
66,68,2.0,2,1.4142135623730951,D
67,69,3.0,7,1.1547005383792517,E
68,70,3.5,2,0.7071067811865476,C
69,72,4.5,2,0.7071067811865476,E
70,73,3.0,2,0.0,B
71,74,5.0,1,0.0,A
72,75,3.1666666666666665,6,1.834847859269718,B
73,76,2.6,5,0.8944271909999159,D
74,78,2.8333333333333335,6,0.9831920802501751,D
75,80,2.0,2,0.0,E
76,81,3.3333333333333335,6,1.0327955589886444,D
77,82,4.5,2,0.7071067811865476,E
78,83,4.0,2,1.4142135623730951,A
79,84,3.3333333333333335,3,1.5275252316519468,C
80,85,3.0,2,2.8284271247461903,A
81,86,3.2,5,1.0954451150103321,B
82,87,2.5,2,0.7071067811865476,B
83,88,4.0,2,1.4142135623730951,B
84,89,4.0,5,1.4142135623730951,D
85,90,3.2,5,1.4832396974191326,D
86,91,5.0,1,0.0,D
87,92,2.8333333333333335,6,2.0412414523193148,D
88,93,2.5,2,2.1213203435596424,A
89,94,2.3333333333333335,3,0.5773502691896258,C
90,95,3.142857142857143,7,1.2149857925879117,A
91,96,3.3333333333333335,6,1.632993161855452,D
92,97,2.25,4,0.9574271077563381,C
93,98,3.5,6,1.0488088481701516,B
94,99,2.6666666666666665,9,1.3228756555322954,C
95,100,4.25,4,0.5,C
96,101,2.875,8,1.2464234547582247,B
97,102,1.0,1,0.0,D
98,103,4.25,4,0.957427107756338,A
99,104,2.875,8,1.5526475085202969,C
100,105,2.5,2,0.7071067811865476,D
101,106,2.5,4,1.0,A
102,107,4.0,2,1.4142135623730951,D
103,108,4.666666666666667,3,0.5773502691896257,C
104,109,3.0,3,1.0,C
105,110,1.0,1,0.0,B
106,111,3.375,8,1.5059406173077154,C
107,112,2.8,5,2.04939015319192,A
108,113,3.4444444444444446,9,1.0137937550497031,D
109,114,2.6666666666666665,3,2.0816659994661326,C
110,115,2.3333333333333335,3,1.1547005383792517,A
111,116,4.0,3,1.0,B
112,117,3.8,5,0.4472135954999579,C
113,118,2.0,6,1.6733200530681511,E
114,119,4.0,3,1.0,C
115,120,3.5,4,1.7320508075688772,D
116,121,5.0,2,0.0,A
117,122,3.2857142857142856,7,1.2535663410560174,C
118,123,1.0,2,0.0,B
119,124,4.5,2,0.7071067811865476,B
120,125,3.0,2,2.8284271247461903,A
121,126,2.0,6,1.2649110640673518,E
122,127,2.25,4,1.8929694486000912,C
123,128,3.2857142857142856,7,1.2535663410560174,D
124,129,2.75,4,1.2583057392117916,A
125,130,2.4,5,0.8944271909999159,D
126,131,4.666666666666667,6,0.5163977794943222,A
127,132,4.0,3,1.0,D
128,133,2.8333333333333335,6,1.8348478592697182,C
129,134,3.0,6,1.7888543819998317,E
130,135,3.6666666666666665,3,1.5275252316519468,B
131,136,3.75,4,0.5,C
132,137,3.0,4,1.4142135623730951,E
133,138,3.0,2,2.8284271247461903,D
134,139,2.0,2,1.4142135623730951,D
135,140,3.0,2,1.4142135623730951,C
136,141,2.25,4,1.8929694486000914,C
137,142,3.5,2,0.7071067811865476,B
138,143,1.8,5,0.8366600265340756,C
139,144,4.125,8,0.991031208965115,E
140,145,3.6666666666666665,6,2.065591117977289,C
141,146,2.5,4,1.9148542155126762,C
142,147,2.2857142857142856,7,0.7559289460184544,C
143,148,3.0,6,1.5491933384829668,A
144,149,2.75,4,1.2583057392117916,A
145,150,3.25,4,1.2583057392117916,A
146,151,3.0,6,1.6733200530681511,D
147,152,3.5,8,1.6035674514745464,D
148,153,3.5,4,1.9148542155126764,D
149,154,4.285714285714286,7,0.9511897312113418,D
150,155,2.0,2,0.0,C
151,156,3.5,2,0.7071067811865476,E
152,157,2.2,5,1.3038404810405297,B
153,158,3.2,5,1.4832396974191326,D
154,159,1.0,1,0.0,D
155,160,3.0,7,1.4142135623730951,D
156,161,3.142857142857143,7,1.864454471471609,C
157,162,2.6666666666666665,3,2.0816659994661326,C
158,163,2.5,4,1.0,A
159,164,3.5,4,1.0,E
160,165,3.8333333333333335,6,1.1690451944500122,E
161,166,4.0,2,0.0,B
162,167,3.5,2,2.1213203435596424,A
163,168,2.75,4,1.707825127659933,C
164,169,1.0,1,0.0,D
165,170,2.5,6,1.224744871391589,A
166,171,3.0,2,2.8284271247461903,B
167,172,3.5,6,1.224744871391589,C
168,173,2.875,8,1.246423454758225,B
169,174,2.5,2,0.7071067811865476,B
170,175,1.5,2,0.7071067811865476,D
171,176,3.5,2,2.1213203435596424,E
172,177,3.3333333333333335,6,1.0327955589886446,A
173,178,2.5,4,1.7320508075688772,C
174,179,3.0,5,2.0,B
175,180,3.8333333333333335,6,1.4719601443879746,E
176,181,2.6666666666666665,3,1.5275252316519468,C
177,182,2.75,4,1.5,C
178,183,2.5,2,0.7071067811865476,D
179,184,4.0,4,1.4142135623730951,E
180,185,1.0,1,0.0,D
181,186,1.6666666666666667,3,0.5773502691896257,D
182,187,2.0,6,1.0954451150103321,D
183,188,2.75,4,1.2583057392117916,C
184,189,2.3333333333333335,3,1.5275252316519468,B
185,190,2.4285714285714284,7,1.618347187425374,A
186,191,3.3333333333333335,3,2.0816659994661326,A
187,192,3.4285714285714284,7,1.3972762620115438,B
188,193,4.0,1,0.0,C
189,194,2.0,4,2.0,A
190,195,3.0,4,0.816496580927726,E
191,196,3.6666666666666665,3,1.5275252316519468,C
192,197,2.3333333333333335,3,0.5773502691896257,A
193,198,3.142857142857143,7,1.4638501094227998,D
194,199,3.0,2,1.4142135623730951,C
195,200,5.0,2,0.0,A
196,201,3.5,6,0.8366600265340756,D
197,202,3.3333333333333335,6,1.0327955589886444,C
198,203,4.333333333333333,3,0.5773502691896258,E
199,204,4.0,1,0.0,D
200,205,3.0,2,2.8284271247461903,B
201,206,3.0,2,2.8284271247461903,C
202,207,1.6666666666666667,3,0.5773502691896258,D
203,208,3.6666666666666665,3,0.5773502691896258,D
204,209,3.5,2,0.7071067811865476,C
205,210,1.0,2,0.0,A
206,211,2.0,1,0.0,C
207,212,3.3333333333333335,3,0.5773502691896258,E
208,213,3.0,3,2.0,E
209,214,3.25,4,1.5,B
210,215,2.7777777777777777,9,1.6414763002993509,C
211,216,2.5,4,1.2909944487358056,C
212,217,3.5714285714285716,7,0.9759000729485332,D
213,218,2.6666666666666665,6,1.96638416050035,A
214,219,5.0,1,0.0,C
215,220,3.857142857142857,7,1.4638501094227998,D
216,221,2.0,1,0.0,E
217,222,2.8,5,0.8366600265340756,A
218,223,2.8333333333333335,6,1.1690451944500122,C
219,224,2.6666666666666665,6,1.632993161855452,C
220,225,2.4,5,1.140175425099138,D
221,226,2.25,4,0.9574271077563381,B
222,227,2.857142857142857,7,0.8997354108424375,D
223,228,2.6666666666666665,3,0.5773502691896258,D
224,229,2.5,8,1.5118578920369088,C
225,230,4.5,2,0.7071067811865476,A
226,231,2.5,6,1.378404875209022,D
227,232,4.0,1,0.0,C
228,233,3.125,8,1.4577379737113252,C
229,234,5.0,2,0.0,B
230,235,2.3333333333333335,3,2.3094010767585034,B
231,236,3.5,4,1.9148542155126762,A
232,237,3.5,6,0.8366600265340756,C
233,238,2.0,3,1.0,D
234,239,3.4285714285714284,7,1.2724180205607034,C
235,240,4.0,3,1.0,B
236,241,2.0,1,0.0,E
237,242,2.0,4,2.0,C
238,243,3.0,3,2.0,A
239,244,3.0,3,2.0,D
240,246,2.25,4,1.2583057392117916,B
241,247,3.857142857142857,7,1.214985792587912,D
242,249,3.2,5,1.3038404810405297,E
243,250,3.6,5,1.51657508881031,C
244,251,3.6666666666666665,3,2.3094010767585034,A
245,252,2.2857142857142856,7,1.7043362064926935,C
246,253,2.8333333333333335,6,1.1690451944500122,B
247,254,2.2,5,1.6431676725154984,E
248,255,3.25,4,1.707825127659933,C
249,256,3.6666666666666665,3,1.5275252316519465,C
250,257,3.0,6,1.8973665961010275,B
251,258,2.5,2,0.7071067811865476,B
252,259,2.8333333333333335,6,1.4719601443879746,D
253,260,1.0,2,0.0,D
254,261,3.25,4,1.707825127659933,D
255,262,3.0,2,2.8284271247461903,C
256,263,1.0,2,0.0,C
257,264,3.4444444444444446,9,1.2360330811826103,C
258,265,2.6666666666666665,3,1.5275252316519468,B
259,266,2.5,2,0.7071067811865476,A
260,267,2.0,5,1.0,D
261,268,3.0,7,1.2909944487358056,A
262,269,4.0,1,0.0,D
263,270,2.0,3,1.0,C
264,271,3.25,4,1.2583057392117916,D
265,272,4.5,2,0.7071067811865476,C
266,273,3.2,5,1.6431676725154984,A
267,274,4.5,2,0.7071067811865476,A
268,275,3.5,4,1.7320508075688772,C
269,277,3.0,6,2.1908902300206643,B
270,278,4.0,2,1.4142135623730951,A
271,279,4.5,2,0.7071067811865476,B
272,280,3.1666666666666665,6,0.408248290463863,E
273,281,4.333333333333333,3,1.1547005383792517,B
274,282,3.1666666666666665,6,1.7224014243685084,C
275,283,3.0,6,1.4142135623730951,D
276,284,3.25,4,1.707825127659933,B
277,285,3.0,6,1.6733200530681511,D
278,286,2.7142857142857144,7,1.889822365046136,C
279,287,3.0,2,0.0,B
280,288,3.875,8,1.2464234547582247,E
281,289,3.75,8,1.5811388300841898,D
282,290,3.5,2,0.7071067811865476,C
283,291,4.0,4,2.0,E
284,292,3.25,4,2.0615528128088303,E
285,293,2.8,5,1.4832396974191326,A
286,294,3.0,6,1.5491933384829668,D
287,295,4.0,3,1.0,A
288,296,3.0,6,1.6733200530681511,B
289,297,2.0,1,0.0,A
290,298,3.0,1,0.0,C
291,299,1.5,2,0.7071067811865476,A
292,300,3.5,2,2.1213203435596424,D
293,301,4.0,3,1.7320508075688772,A
294,302,2.8,5,2.04939015319192,C
295,303,2.5,8,1.4142135623730951,A
296,304,2.8,5,0.8366600265340756,E
297,305,2.6,5,1.51657508881031,D
298,306,1.6666666666666667,3,1.1547005383792517,A
299,307,2.0,3,1.7320508075688772,A
300,308,2.6666666666666665,3,1.1547005383792515,A
301,309,2.5,4,1.7320508075688772,A
302,310,3.25,4,1.2583057392117916,E
303,311,3.4,5,1.140175425099138,A
304,312,2.5,4,1.7320508075688772,E
305,313,2.0,6,0.8944271909999159,B
306,314,2.3333333333333335,3,2.3094010767585034,E
307,315,4.333333333333333,3,1.1547005383792517,B
308,316,3.0,5,1.5811388300841898,E
309,317,2.75,4,1.5,D
310,318,3.4285714285714284,7,1.2724180205607036,C
311,319,3.2,5,1.3038404810405297,A
312,320,3.6,5,1.6733200530681511,B
313,321,2.75,4,0.9574271077563381,D
314,322,3.3333333333333335,3,1.5275252316519465,C
315,323,3.25,4,0.9574271077563381,D
316,324,3.5,4,1.7320508075688772,D
317,325,2.0,3,1.0,C
318,326,2.8,5,1.3038404810405297,E
319,327,3.75,4,1.2583057392117916,A
320,328,2.2,5,1.3038404810405297,E
321,329,5.0,2,0.0,B
322,330,4.428571428571429,7,0.7867957924694431,D
323,331,1.75,4,0.9574271077563381,A
324,332,4.0,1,0.0,E
325,333,3.0,1,0.0,A
326,334,4.0,1,0.0,D
327,335,2.0,5,1.0,A
328,336,1.5,2,0.7071067811865476,E
329,337,2.5,4,1.2909944487358056,C
330,338,3.75,4,1.5,C
331,339,4.5,4,1.0,B
332,340,4.0,5,1.4142135623730951,B
333,341,2.25,4,0.9574271077563381,C
334,342,3.111111111111111,9,1.3642254619787417,E
335,343,3.0,1,0.0,C
336,344,2.3333333333333335,3,1.1547005383792515,A
337,345,3.0,2,2.8284271247461903,D
338,346,3.6666666666666665,9,0.8660254037844385,C
339,347,2.0,2,1.4142135623730951,B
340,348,2.75,4,1.707825127659933,C
341,349,2.4285714285714284,7,1.3972762620115438,C
342,350,3.25,4,1.4999999999999998,D
343,351,3.5,2,2.1213203435596424,D
344,352,2.6666666666666665,3,1.5275252316519468,A
345,353,3.5,2,2.1213203435596424,D
346,354,2.5,2,2.1213203435596424,B
347,355,2.4,5,1.6733200530681511,B
348,356,2.6666666666666665,3,0.5773502691896257,D
349,357,3.6666666666666665,3,2.3094010767585034,C
350,358,1.5,2,0.7071067811865476,D
351,359,3.25,4,2.0615528128088303,A
352,360,2.75,8,1.4880476182856899,C
353,361,2.75,4,0.49999999999999994,B
354,362,1.0,1,0.0,D
355,363,1.6666666666666667,3,1.1547005383792517,A
356,364,2.25,4,0.957427107756338,D
357,365,3.3333333333333335,9,1.118033988749895,D
358,366,2.3333333333333335,3,0.5773502691896257,B
359,367,2.75,4,1.4999999999999998,D
360,368,2.0,1,0.0,D
361,369,2.4285714285714284,7,0.7867957924694432,C
362,370,2.0,3,1.0,E
363,371,3.2222222222222223,9,1.6414763002993509,D
364,372,3.0,2,2.8284271247461903,C
365,373,2.142857142857143,7,1.2149857925879117,B
366,374,3.0,6,1.2649110640673518,E
367,375,3.0,1,0.0,D
368,376,3.0,3,1.7320508075688772,B
369,377,1.0,2,0.0,B
370,378,5.0,2,0.0,D
371,379,2.2,5,1.6431676725154982,B
372,380,3.6,5,1.6733200530681511,E
373,381,4.0,1,0.0,C
374,382,2.0,1,0.0,D
375,383,5.0,1,0.0,A
376,384,3.5,4,1.9148542155126762,B
377,385,3.5714285714285716,7,1.618347187425374,A
378,386,3.4444444444444446,9,1.2360330811826103,A
379,387,3.6666666666666665,3,2.3094010767585034,C
380,388,1.5,6,0.5477225575051661,C
381,389,2.0,1,0.0,E
382,390,3.3333333333333335,3,2.0816659994661326,B
383,391,4.166666666666667,6,0.752772652709081,D
384,392,3.0,3,1.7320508075688772,A
385,393,2.8333333333333335,6,1.4719601443879746,A
386,394,4.0,4,0.816496580927726,A
387,395,5.0,1,0.0,D
388,396,3.3333333333333335,6,1.3662601021279464,B
389,397,3.5,4,1.7320508075688772,D
390,398,4.4,5,0.8944271909999159,D
391,399,3.0,2,0.0,A
392,400,3.5,4,1.0,E
